PathId,Host,Universe,ChannelStart,Fixture0,Fixture1,DistanceFt
5,192.168.0.221,1,442,39,60,10.96015
5,192.168.0.221,1,442,60,81,10.33857
5,192.168.0.221,1,442,81,102,10.34265
5,192.168.0.221,1,442,102,136,11.35738
5,192.168.0.221,1,442,136,170,10.83679
5,192.168.0.221,1,442,170,204,10.66599
5,192.168.0.221,1,442,204,238,10.6944
5,192.168.0.221,1,442,238,272,10.83859
5,192.168.0.221,1,442,272,306,11.06086
5,192.168.0.221,1,442,306,340,11.33304
5,192.168.0.221,1,442,340,374,11.63867
5,192.168.0.221,1,442,374,408,11.96705
6,192.168.0.221,2,232,14,31,12.01183
6,192.168.0.221,2,232,31,52,11.54969
6,192.168.0.221,2,232,52,73,10.46821
6,192.168.0.221,2,232,73,94,10.29767
6,192.168.0.221,2,232,94,115,10.49151
6,192.168.0.221,2,232,115,149,11.10253
6,192.168.0.221,2,232,149,183,10.74093
6,192.168.0.221,2,232,183,217,10.6563
6,192.168.0.221,2,232,217,251,10.74123
6,192.168.0.221,2,232,251,285,10.9163
6,192.168.0.221,2,232,285,319,11.16009
6,192.168.0.221,2,232,319,353,11.44663
6,192.168.0.221,2,232,353,387,11.762
7,192.168.0.221,3,22,13,23,7.175389
7,192.168.0.221,3,22,23,44,12.53896
7,192.168.0.221,3,22,44,65,10.71794
7,192.168.0.221,3,22,65,86,10.30268
7,192.168.0.221,3,22,86,107,10.39026
7,192.168.0.221,3,22,107,128,10.70097
7,192.168.0.221,3,22,128,162,10.91952
7,192.168.0.221,3,22,162,196,10.68448
7,192.168.0.221,3,22,196,230,10.6714
7,192.168.0.221,3,22,230,264,10.80051
7,192.168.0.221,3,22,264,298,11.0033
7,192.168.0.221,3,22,298,332,11.2655
7,192.168.0.221,3,22,332,366,11.56438
7,192.168.0.221,3,22,366,400,11.88817
8,192.168.0.221,4,337,1,32,13.28094
8,192.168.0.221,4,337,32,45,10.21751
8,192.168.0.221,4,337,45,58,10.74092
8,192.168.0.221,4,337,58,92,13.19269
8,192.168.0.221,4,337,92,126,11.61825
8,192.168.0.221,4,337,126,160,10.94344
8,192.168.0.221,4,337,160,194,10.69093
8,192.168.0.221,4,337,194,228,10.66773
8,192.168.0.221,4,337,228,262,10.79054
8,192.168.0.221,4,337,262,296,10.98937
8,192.168.0.221,4,337,296,330,11.24891
8,192.168.0.221,4,337,330,364,11.54602
9,192.168.0.222,1,106,2,27,14.00118
9,192.168.0.222,1,106,27,40,10.14424
9,192.168.0.222,1,106,40,53,10.50248
9,192.168.0.222,1,106,53,66,11.17512
9,192.168.0.222,1,106,66,79,11.94302
9,192.168.0.222,1,106,79,113,12.06755
9,192.168.0.222,1,106,113,147,11.13655
9,192.168.0.222,1,106,147,181,10.75289
9,192.168.0.222,1,106,181,215,10.65767
9,192.168.0.222,1,106,215,249,10.73127
9,192.168.0.222,1,106,249,283,10.9037
9,192.168.0.222,1,106,283,317,11.1444
9,192.168.0.222,1,106,317,351,11.42886
9,192.168.0.222,1,106,351,385,11.74283
9,192.168.0.222,1,106,385,419,12.07691
10,192.168.0.222,2,442,12,36,14.77026
10,192.168.0.222,2,442,36,57,11.14726
10,192.168.0.222,2,442,57,78,10.37564
10,192.168.0.222,2,442,78,99,10.32084
10,192.168.0.222,2,442,99,120,10.56518
10,192.168.0.222,2,442,120,141,10.95342
10,192.168.0.222,2,442,141,175,10.79469
10,192.168.0.222,2,442,175,209,10.65991
10,192.168.0.222,2,442,209,243,10.70975
10,192.168.0.222,2,442,243,277,10.86728
10,192.168.0.222,2,442,277,311,11.09824
10,192.168.0.222,2,442,311,345,11.37619
10,192.168.0.222,2,442,345,379,11.68574
10,192.168.0.222,2,442,379,413,12.0168
11,192.168.0.222,3,253,11,28,10.21256
11,192.168.0.222,3,253,28,49,11.8608
11,192.168.0.222,3,253,49,70,10.54523
11,192.168.0.222,3,253,70,91,10.29286
11,192.168.0.222,3,253,91,112,10.45068
11,192.168.0.222,3,253,112,133,10.79299
11,192.168.0.222,3,253,133,154,11.23164
11,192.168.0.222,3,253,154,188,10.715
11,192.168.0.222,3,253,188,222,10.6596
11,192.168.0.222,3,253,222,256,10.76247
11,192.168.0.222,3,253,256,290,10.94874
11,192.168.0.222,3,253,290,324,11.19996
11,192.168.0.222,3,253,324,358,11.49146
11,192.168.0.222,3,253,358,392,11.8102
12,192.168.0.222,4,64,10,20,4.972544
12,192.168.0.222,4,64,20,41,13.07697
12,192.168.0.222,4,64,41,62,10.85354
12,192.168.0.222,4,64,62,83,10.32096
12,192.168.0.222,4,64,83,104,10.36011
12,192.168.0.222,4,64,104,125,10.64804
12,192.168.0.222,4,64,125,146,11.05788
12,192.168.0.222,4,64,146,167,11.52715
12,192.168.0.222,4,64,167,201,10.67161
12,192.168.0.222,4,64,201,235,10.68251
12,192.168.0.222,4,64,235,269,10.82664
12,192.168.0.222,4,64,269,303,11.03895
12,192.168.0.222,4,64,303,337,11.30749
12,192.168.0.222,4,64,337,371,11.61065
12,192.168.0.222,4,64,371,405,11.93737
13,192.168.0.223,1,400,9,33,13.19774
13,192.168.0.223,1,400,33,54,11.37332
13,192.168.0.223,1,400,54,75,10.42627
13,192.168.0.223,1,400,75,96,10.30481
13,192.168.0.223,1,400,96,117,10.52057
13,192.168.0.223,1,400,117,138,10.89084
13,192.168.0.223,1,400,138,159,11.34364
13,192.168.0.223,1,400,159,180,11.83383
13,192.168.0.223,1,400,180,214,10.65767
13,192.168.0.223,1,400,214,248,10.72746
13,192.168.0.223,1,400,248,282,10.89748
13,192.168.0.223,1,400,282,316,11.13662
13,192.168.0.223,1,400,316,350,11.42001
13,192.168.0.223,1,400,350,384,11.73327
13,192.168.0.223,1,400,384,418,12.06686
14,192.168.0.223,2,232,8,25,8.34381
14,192.168.0.223,2,232,25,46,12.23966
14,192.168.0.223,2,232,46,67,10.64154
14,192.168.0.223,2,232,67,88,10.29585
14,192.168.0.223,2,232,88,109,10.41281
14,192.168.0.223,2,232,109,130,10.73745
14,192.168.0.223,2,232,130,151,11.16562
14,192.168.0.223,2,232,151,172,11.64405
14,192.168.0.223,2,232,172,193,12.14748
14,192.168.0.223,2,232,193,227,10.66608
14,192.168.0.223,2,232,227,261,10.78568
14,192.168.0.223,2,232,261,295,10.98246
14,192.168.0.223,2,232,295,329,11.24068
14,192.168.0.223,2,232,329,363,11.53687
14,192.168.0.223,2,232,363,397,11.85882
15,192.168.0.223,3,64,7,38,16.10837
15,192.168.0.223,3,64,38,59,11.01861
15,192.168.0.223,3,64,59,80,10.34955
15,192.168.0.223,3,64,80,101,10.33477
15,192.168.0.223,3,64,101,122,10.59747
15,192.168.0.223,3,64,122,143,10.99478
15,192.168.0.223,3,64,143,164,11.45778
15,192.168.0.223,3,64,164,185,11.95383
15,192.168.0.223,3,64,185,206,12.46516
15,192.168.0.223,3,64,206,240,10.70023
15,192.168.0.223,3,64,240,274,10.84989
15,192.168.0.223,3,64,274,308,11.07569
15,192.168.0.223,3,64,308,342,11.35022
15,192.168.0.223,3,64,342,376,11.65744
15,192.168.0.223,3,64,376,410,11.98691
16,192.168.0.223,4,400,6,30,11.58989
16,192.168.0.223,4,400,30,51,11.64676
16,192.168.0.223,4,400,51,72,10.49191
16,192.168.0.223,4,400,72,93,10.29525
16,192.168.0.223,4,400,93,114,10.47751
16,192.168.0.223,4,400,114,135,10.83158
16,192.168.0.223,4,400,135,156,11.27615
16,192.168.0.223,4,400,156,177,11.76231
16,192.168.0.223,4,400,177,198,12.26932
16,192.168.0.223,4,400,198,219,12.78738
16,192.168.0.223,4,400,219,253,10.74949
16,192.168.0.223,4,400,253,287,10.9291
16,192.168.0.223,4,400,287,321,11.17594
16,192.168.0.223,4,400,321,355,11.46449
16,192.168.0.223,4,400,355,389,11.78123
17,192.168.0.224,1,232,3,48,21.75757
17,192.168.0.224,1,232,48,61,10.89775
17,192.168.0.224,1,232,61,74,11.6431
17,192.168.0.224,1,232,74,87,12.42906
17,192.168.0.224,1,232,87,100,13.21766
17,192.168.0.224,1,232,100,134,11.40458
17,192.168.0.224,1,232,134,168,10.85561
17,192.168.0.224,1,232,168,202,10.66956
17,192.168.0.224,1,232,202,236,10.68897
17,192.168.0.224,1,232,236,270,10.82758
17,192.168.0.224,1,232,270,304,11.0462
17,192.168.0.224,1,232,304,338,11.31597
17,192.168.0.224,1,232,338,372,11.61998
17,192.168.0.224,1,232,372,406,11.94725
18,192.168.0.224,2,43,4,35,14.70256
18,192.168.0.224,2,43,35,69,15.52383
18,192.168.0.224,2,43,69,82,12.12488
18,192.168.0.224,2,43,82,95,12.91542
18,192.168.0.224,2,43,95,108,13.6967
18,192.168.0.224,2,43,108,121,14.46101
18,192.168.0.224,2,43,121,155,11.00948
18,192.168.0.224,2,43,155,189,10.71048
18,192.168.0.224,2,43,189,223,10.66065
18,192.168.0.224,2,43,223,257,10.76695
18,192.168.0.224,2,43,257,291,10.95539
18,192.168.0.224,2,43,291,325,11.20804
18,192.168.0.224,2,43,325,359,11.50048
18,192.168.0.224,2,43,359,393,11.81989
19,192.168.0.224,3,358,5,22,6.404947
19,192.168.0.224,3,358,22,43,12.70527
19,192.168.0.224,3,358,43,56,10.64179
19,192.168.0.224,3,358,56,90,13.33634
19,192.168.0.224,3,358,90,103,13.39803
19,192.168.0.224,3,358,103,116,14.16792
19,192.168.0.224,3,358,116,129,14.92155
19,192.168.0.224,3,358,129,142,15.64912
19,192.168.0.224,3,358,142,176,10.78708
19,192.168.0.224,3,358,176,210,10.65917
19,192.168.0.224,3,358,210,244,10.71311
19,192.168.0.224,3,358,244,278,10.8732
19,192.168.0.224,3,358,278,312,11.10583
19,192.168.0.224,3,358,312,346,11.3849
19,192.168.0.224,3,358,346,380,11.69522
19,192.168.0.224,3,358,380,414,12.02678
20,192.168.0.224,4,211,64,85,10.30766
20,192.168.0.224,4,211,85,106,10.37971
20,192.168.0.224,4,211,106,127,10.68307
20,192.168.0.224,4,211,127,148,11.10061
20,192.168.0.224,4,211,148,169,11.57373
20,192.168.0.224,4,211,169,190,12.07466
20,192.168.0.224,4,211,190,211,12.58798
20,192.168.0.224,4,211,211,232,13.10778
20,192.168.0.224,4,211,232,266,10.81076
20,192.168.0.224,4,211,266,300,11.01742
20,192.168.0.224,4,211,300,334,11.2822
20,192.168.0.224,4,211,334,368,11.58283
20,192.168.0.224,4,211,368,402,11.9078
21,192.168.0.225,1,1,77,98,10.31482
21,192.168.0.225,1,1,98,119,10.55099
21,192.168.0.225,1,1,119,140,10.93123
21,192.168.0.225,1,1,140,161,11.38905
21,192.168.0.225,1,1,161,182,11.88172
21,192.168.0.225,1,1,182,203,12.39162
21,192.168.0.225,1,1,203,224,12.9106
21,192.168.0.225,1,1,224,245,13.41964
21,192.168.0.225,1,1,245,279,10.87919
21,192.168.0.225,1,1,279,313,11.11348
21,192.168.0.225,1,1,313,347,11.39365
21,192.168.0.225,1,1,347,381,11.7047
22,192.168.0.225,2,274,111,132,10.774
22,192.168.0.225,2,274,132,153,11.20952
22,192.168.0.225,2,274,153,174,11.6912
22,192.168.0.225,2,274,174,195,12.19615
22,192.168.0.225,2,274,195,216,12.711
22,192.168.0.225,2,274,216,237,13.22565
22,192.168.0.225,2,274,237,258,13.74379
22,192.168.0.225,2,274,258,292,10.96208
22,192.168.0.225,2,274,292,326,11.21614
22,192.168.0.225,2,274,326,360,11.50956
22,192.168.0.225,2,274,360,394,11.82961
23,192.168.0.225,3,22,145,166,11.50396
23,192.168.0.225,3,22,166,187,12.00207
23,192.168.0.225,3,22,187,208,12.51426
23,192.168.0.225,3,22,208,229,13.03385
23,192.168.0.225,3,22,229,250,13.54233
23,192.168.0.225,3,22,250,271,14.06092
23,192.168.0.225,3,22,271,305,11.05351
23,192.168.0.225,3,22,305,339,11.3245
23,192.168.0.225,3,22,339,373,11.62931
23,192.168.0.225,3,22,373,407,11.95714
24,192.168.0.225,4,253,386,352,11.7524
24,192.168.0.225,4,253,352,318,11.43774
24,192.168.0.225,4,253,318,284,11.15223
24,192.168.0.225,4,253,284,263,14.37607
24,192.168.0.225,4,253,263,297,10.99632
24,192.168.0.225,4,253,297,331,11.25718
24,192.168.0.225,4,253,331,365,11.55519
24,192.168.0.225,4,253,365,399,11.87835
24,192.168.0.225,4,253,399,412,27.64421
24,192.168.0.225,4,253,412,378,12.00682
24,192.168.0.225,4,253,378,344,11.67629
24,192.168.0.225,4,253,344,310,11.3675
24,192.168.0.225,4,253,310,276,11.09068
24,192.168.0.225,4,253,276,242,10.86143
25,192.168.0.226,1,64,391,357,11.80052
25,192.168.0.226,1,64,357,323,11.48246
25,192.168.0.226,1,64,323,289,11.19191
25,192.168.0.226,1,64,289,255,10.94215
25,192.168.0.226,1,64,255,221,10.75806
25,192.168.0.226,1,64,221,200,12.83666
25,192.168.0.226,1,64,200,234,10.68006
25,192.168.0.226,1,64,234,268,10.82128
25,192.168.0.226,1,64,268,302,11.03173
25,192.168.0.226,1,64,302,336,11.29903
25,192.168.0.226,1,64,336,370,11.60135
25,192.168.0.226,1,64,370,404,11.9275
25,192.168.0.226,1,64,404,417,27.83213
25,192.168.0.226,1,64,417,383,12.05683
25,192.168.0.226,1,64,383,349,11.72372
25,192.168.0.226,1,64,349,315,11.41122
25,192.168.0.226,1,64,315,281,11.12885
25,192.168.0.226,1,64,281,247,10.89134
25,192.168.0.226,1,64,247,213,10.72373
25,192.168.0.226,1,64,213,179,10.65783
26,192.168.0.226,2,1,124,158,10.96876
26,192.168.0.226,2,1,158,192,10.69815
26,192.168.0.226,2,1,192,226,10.66454
26,192.168.0.226,2,1,226,260,10.78087
26,192.168.0.226,2,1,260,294,10.97564
26,192.168.0.226,2,1,294,328,11.23245
26,192.168.0.226,2,1,328,362,11.52775
26,192.168.0.226,2,1,362,396,11.84907
27,192.168.0.226,3,190,137,171,10.82779
27,192.168.0.226,3,190,171,205,10.66446
27,192.168.0.226,3,190,205,239,10.69727
27,192.168.0.226,3,190,239,273,10.8442
27,192.168.0.226,3,190,273,307,11.06826
27,192.168.0.226,3,190,307,341,11.34162
27,192.168.0.226,3,190,341,375,11.64803
27,192.168.0.226,3,190,375,409,11.97696
28,192.168.0.226,4,379,150,184,10.7353
28,192.168.0.226,4,379,184,218,10.65669
28,192.168.0.226,4,379,218,252,10.74533
28,192.168.0.226,4,379,252,286,10.92267
28,192.168.0.226,4,379,286,320,11.16799
28,192.168.0.226,4,379,320,354,11.45556
28,192.168.0.226,4,379,354,388,11.77159
29,192.168.0.227,1,43,163,197,10.68155
29,192.168.0.227,1,43,197,231,10.6734
29,192.168.0.227,1,43,231,265,10.80559
29,192.168.0.227,1,43,265,299,11.01034
29,192.168.0.227,1,43,299,333,11.27382
29,192.168.0.227,1,43,333,367,11.57361
29,192.168.0.227,1,43,367,401,11.89797
