PathId,Host,Universe,ChannelStart,Fixture0,Fixture1,DistanceFt
7,192.168.0.221,-1,1,171,196,8.938684
7,192.168.0.221,-1,1,196,223,9.300398
7,192.168.0.221,-1,1,223,252,9.73964
7,192.168.0.221,-1,1,252,285,10.24183
7,192.168.0.221,-1,1,285,316,10.79505
7,192.168.0.221,-1,1,316,350,11.39286
7,192.168.0.221,-1,1,350,384,12.0314
8,192.168.0.220,-1,1,31,70,13.80582
8,192.168.0.220,-1,1,70,57,6.485778
8,192.168.0.220,-1,1,57,73,16.49349
8,192.168.0.220,-1,1,73,94,7.050253
8,192.168.0.220,-1,1,94,110,7.040404
8,192.168.0.220,-1,1,110,125,7.277885
8,192.168.0.220,-1,1,125,140,7.636117
8,192.168.0.220,-1,1,140,154,8.066376
8,192.168.0.220,-1,1,154,168,8.539245
8,192.168.0.220,-1,1,168,193,8.902852
8,192.168.0.220,-1,1,193,219,9.253351
8,192.168.0.220,-1,1,219,248,9.684339
8,192.168.0.220,-1,1,248,281,10.17994
8,192.168.0.220,-1,1,281,312,10.72755
8,192.168.0.220,-1,1,312,346,11.32035
8,192.168.0.220,-1,1,346,380,11.95424
8,192.168.0.220,-1,1,380,414,12.62163
9,192.168.0.222,-1,1,22,263,11.92004
9,192.168.0.222,-1,1,263,295,10.41561
9,192.168.0.222,-1,1,295,327,10.9838
9,192.168.0.222,-1,1,327,361,11.59512
9,192.168.0.222,-1,1,361,395,12.2463
10,192.168.0.222,-1,1,23,250,20.10643
10,192.168.0.222,-1,1,250,283,10.21081
10,192.168.0.222,-1,1,283,314,10.76121
10,192.168.0.222,-1,1,314,348,11.35653
10,192.168.0.222,-1,1,348,382,11.99277
11,192.168.0.222,-1,1,24,221,18.7122
11,192.168.0.222,-1,1,221,239,10.86185
11,192.168.0.222,-1,1,239,271,10.01347
11,192.168.0.222,-1,1,271,302,10.54518
11,192.168.0.222,-1,1,302,335,11.12391
11,192.168.0.222,-1,1,335,369,11.74484
11,192.168.0.222,-1,1,369,403,12.4051
12,192.168.0.222,-1,1,25,195,18.81389
12,192.168.0.222,-1,1,195,211,9.956536
12,192.168.0.222,-1,1,211,228,10.50649
12,192.168.0.222,-1,1,228,258,9.824153
12,192.168.0.222,-1,1,258,291,10.33598
12,192.168.0.222,-1,1,291,322,10.89742
12,192.168.0.222,-1,1,322,356,11.50268
12,192.168.0.222,-1,1,356,390,12.14812
13,192.168.0.222,-1,1,26,170,19.60672
13,192.168.0.222,-1,1,170,185,9.09143
13,192.168.0.222,-1,1,185,201,9.620645
13,192.168.0.222,-1,1,201,217,10.16088
13,192.168.0.222,-1,1,217,246,9.643456
13,192.168.0.222,-1,1,246,417,10.13402
13,192.168.0.222,-1,1,417,310,10.67731
13,192.168.0.222,-1,1,310,343,11.26634
13,192.168.0.222,-1,1,343,377,11.89673
13,192.168.0.222,-1,1,377,411,12.56595
14,192.168.0.223,-1,1,27,146,20.65046
14,192.168.0.223,-1,1,146,161,8.287125
14,192.168.0.223,-1,1,161,176,8.775577
14,192.168.0.223,-1,1,176,191,9.290045
14,192.168.0.223,-1,1,191,207,9.826586
14,192.168.0.223,-1,1,207,234,9.474792
14,192.168.0.223,-1,1,234,266,9.939684
14,192.168.0.223,-1,1,266,297,10.46387
14,192.168.0.223,-1,1,297,330,11.03607
14,192.168.0.223,-1,1,330,364,11.65101
14,192.168.0.223,-1,1,364,398,12.30064
15,192.168.0.223,-1,1,28,132,13.03643
15,192.168.0.223,-1,1,132,123,9.704843
15,192.168.0.223,-1,1,123,138,7.580168
15,192.168.0.223,-1,1,138,152,8.001962
15,192.168.0.223,-1,1,152,167,8.469617
15,192.168.0.223,-1,1,167,181,8.968878
15,192.168.0.223,-1,1,181,197,9.491597
15,192.168.0.223,-1,1,197,224,9.31233
15,192.168.0.223,-1,1,224,253,9.753584
15,192.168.0.223,-1,1,253,286,10.25742
15,192.168.0.223,-1,1,286,317,10.812
15,192.168.0.223,-1,1,317,351,11.41107
15,192.168.0.223,-1,1,351,385,12.05077
16,192.168.0.223,-1,1,29,108,15.79121
16,192.168.0.223,-1,1,108,98,8.140475
16,192.168.0.223,-1,1,98,114,7.081012
16,192.168.0.223,-1,1,114,129,7.3551
16,192.168.0.223,-1,1,129,143,7.733225
16,192.168.0.223,-1,1,143,157,8.17565
16,192.168.0.223,-1,1,157,172,8.656636
16,192.168.0.223,-1,1,172,187,9.16554
16,192.168.0.223,-1,1,187,213,9.160332
16,192.168.0.223,-1,1,213,242,9.579161
16,192.168.0.223,-1,1,242,274,10.05833
16,192.168.0.223,-1,1,274,305,10.59444
16,192.168.0.223,-1,1,305,338,11.17704
16,192.168.0.223,-1,1,338,372,11.80157
16,192.168.0.223,-1,1,372,406,12.46008
17,192.168.0.223,-1,1,30,91,13.17797
17,192.168.0.223,-1,1,91,78,7.215507
17,192.168.0.223,-1,1,78,65,6.716526
17,192.168.0.223,-1,1,65,86,7.178123
17,192.168.0.223,-1,1,86,104,7.003928
17,192.168.0.223,-1,1,104,119,7.168284
17,192.168.0.223,-1,1,119,134,7.489415
17,192.168.0.223,-1,1,134,148,7.896676
17,192.168.0.223,-1,1,148,163,8.355
17,192.168.0.223,-1,1,163,178,8.84765
17,192.168.0.223,-1,1,178,203,9.02373
17,192.168.0.223,-1,1,203,230,9.411517
17,192.168.0.223,-1,1,230,261,9.867107
17,192.168.0.223,-1,1,261,294,10.38362
17,192.168.0.223,-1,1,294,325,10.94914
17,192.168.0.223,-1,1,325,359,11.55804
17,192.168.0.223,-1,1,359,393,12.20691
18,192.168.0.223,-1,1,34,88,11.47775
18,192.168.0.223,-1,1,88,80,10.26072
18,192.168.0.223,-1,1,80,93,7.299556
18,192.168.0.223,-1,1,93,109,7.03378
18,192.168.0.223,-1,1,109,133,8.727777
18,192.168.0.223,-1,1,133,156,8.621276
18,192.168.0.223,-1,1,156,180,8.769455
18,192.168.0.223,-1,1,180,206,9.064293
18,192.168.0.223,-1,1,206,233,9.462012
18,192.168.0.223,-1,1,233,265,9.92507
18,192.168.0.223,-1,1,265,296,10.44773
18,192.168.0.223,-1,1,296,329,11.01862
18,192.168.0.223,-1,1,329,363,11.63235
18,192.168.0.223,-1,1,363,397,12.28579
19,192.168.0.224,-1,1,33,75,10.5191
19,192.168.0.224,-1,1,75,67,9.01972
19,192.168.0.224,-1,1,67,59,8.222008
19,192.168.0.224,-1,1,59,72,6.534785
19,192.168.0.224,-1,1,72,103,9.679662
19,192.168.0.224,-1,1,103,118,7.156066
19,192.168.0.224,-1,1,118,142,8.645742
19,192.168.0.224,-1,1,142,166,8.655611
19,192.168.0.224,-1,1,166,190,8.868622
19,192.168.0.224,-1,1,190,216,9.207425
19,192.168.0.224,-1,1,216,245,9.629912
19,192.168.0.224,-1,1,245,278,10.11877
19,192.168.0.224,-1,1,278,309,10.66069
19,192.168.0.224,-1,1,309,342,11.24841
19,192.168.0.224,-1,1,342,376,11.87763
19,192.168.0.224,-1,1,376,410,12.54061
20,192.168.0.225,-1,1,32,83,6.896864
20,192.168.0.225,-1,1,83,62,7.254766
20,192.168.0.225,-1,1,62,5,8.133898
20,192.168.0.225,-1,1,5,4,6.23736
20,192.168.0.225,-1,1,4,3,6.23736
20,192.168.0.225,-1,1,3,2,6.23736
20,192.168.0.225,-1,1,2,1,6.23736
20,192.168.0.225,-1,1,1,0,6.23736
20,192.168.0.225,-1,1,0,14,6.237359
20,192.168.0.225,-1,1,14,13,6.237358
20,192.168.0.225,-1,1,13,12,6.237361
20,192.168.0.225,-1,1,12,11,6.23736
20,192.168.0.225,-1,1,11,10,6.237359
20,192.168.0.225,-1,1,10,9,6.237361
20,192.168.0.225,-1,1,9,8,6.23736
20,192.168.0.225,-1,1,8,7,6.23736
20,192.168.0.225,-1,1,7,6,6.237358
21,192.168.0.225,-1,1,44,79,12.07954
21,192.168.0.225,-1,1,79,58,7.388508
21,192.168.0.225,-1,1,58,71,6.509409
21,192.168.0.225,-1,1,71,63,8.6239
21,192.168.0.225,-1,1,63,55,7.815306
21,192.168.0.225,-1,1,55,60,11.57715
21,192.168.0.225,-1,1,60,81,7.316652
21,192.168.0.225,-1,1,81,100,7.003195
21,192.168.0.225,-1,1,100,116,7.110807
21,192.168.0.225,-1,1,116,130,7.40333
21,192.168.0.225,-1,1,130,144,7.79426
21,192.168.0.225,-1,1,144,159,8.242277
21,192.168.0.225,-1,1,159,183,8.797892
21,192.168.0.225,-1,1,183,209,9.106181
21,192.168.0.225,-1,1,209,237,9.513493
21,192.168.0.225,-1,1,237,269,9.983804
21,192.168.0.225,-1,1,269,300,10.51254
21,192.168.0.225,-1,1,300,333,11.08867
21,192.168.0.225,-1,1,333,367,11.70721
21,192.168.0.225,-1,1,367,401,12.3652
22,192.168.0.225,-1,1,45,92,12.33661
22,192.168.0.225,-1,1,92,84,10.62918
22,192.168.0.225,-1,1,84,76,9.886447
22,192.168.0.225,-1,1,76,68,9.117656
22,192.168.0.225,-1,1,68,89,7.118558
22,192.168.0.225,-1,1,89,106,7.01297
22,192.168.0.225,-1,1,106,121,7.206943
22,192.168.0.225,-1,1,121,136,7.543345
22,192.168.0.225,-1,1,136,150,7.959525
22,192.168.0.225,-1,1,150,174,8.712915
22,192.168.0.225,-1,1,174,199,8.975013
22,192.168.0.225,-1,1,199,226,9.349812
22,192.168.0.225,-1,1,226,256,9.795774
22,192.168.0.225,-1,1,256,289,10.30442
22,192.168.0.225,-1,1,289,320,10.86314
22,192.168.0.225,-1,1,320,354,11.46593
22,192.168.0.225,-1,1,354,388,12.10907
23,192.168.0.225,-1,1,46,102,16.00114
23,192.168.0.225,-1,1,102,96,11.79111
23,192.168.0.225,-1,1,96,112,7.063331
23,192.168.0.225,-1,1,112,127,7.32347
23,192.168.0.225,-1,1,127,165,12.60645
23,192.168.0.225,-1,1,165,189,8.860333
23,192.168.0.225,-1,1,189,215,9.196115
23,192.168.0.225,-1,1,215,244,9.616461
23,192.168.0.225,-1,1,244,277,10.10358
23,192.168.0.225,-1,1,277,308,10.64406
23,192.168.0.225,-1,1,308,341,11.23052
23,192.168.0.225,-1,1,341,375,11.85855
23,192.168.0.225,-1,1,375,409,12.52554
24,192.168.0.225,-1,1,47,205,13.91713
24,192.168.0.225,-1,1,205,232,9.449285
24,192.168.0.225,-1,1,232,264,9.91052
24,192.168.0.225,-1,1,264,418,10.43167
24,192.168.0.225,-1,1,418,328,11.00116
24,192.168.0.225,-1,1,328,362,11.61372
24,192.168.0.225,-1,1,362,396,12.26603
25,192.168.0.225,-1,1,48,222,10.37555
25,192.168.0.225,-1,1,222,251,9.725718
25,192.168.0.225,-1,1,251,284,10.22631
25,192.168.0.225,-1,1,284,315,10.77808
25,192.168.0.225,-1,1,315,349,11.3747
25,192.168.0.225,-1,1,349,383,12.01204
26,192.168.0.225,-1,1,49,240,10.16696
26,192.168.0.225,-1,1,240,272,10.02838
26,192.168.0.225,-1,1,272,303,10.56156
26,192.168.0.225,-1,1,303,336,11.14158
26,192.168.0.225,-1,1,336,370,11.7637
26,192.168.0.225,-1,1,370,404,12.42004
27,192.168.0.225,-1,1,50,51,6.257389
27,192.168.0.225,-1,1,51,52,6.257396
27,192.168.0.225,-1,1,52,259,7.157995
27,192.168.0.225,-1,1,259,292,10.35182
27,192.168.0.225,-1,1,292,323,10.91463
27,192.168.0.225,-1,1,323,357,11.52109
27,192.168.0.225,-1,1,357,391,12.16768
28,192.168.0.225,-1,1,36,35,6.257388
28,192.168.0.225,-1,1,35,54,6.257358
28,192.168.0.225,-1,1,54,53,6.257399
28,192.168.0.225,-1,1,53,279,10.68695
28,192.168.0.225,-1,1,279,311,10.69404
28,192.168.0.225,-1,1,311,344,11.28432
28,192.168.0.225,-1,1,344,378,11.91586
28,192.168.0.225,-1,1,378,412,12.58108
29,192.168.0.225,-1,1,38,158,12.43604
29,192.168.0.225,-1,1,158,149,11.45118
29,192.168.0.225,-1,1,149,173,8.70187
29,192.168.0.225,-1,1,173,198,8.957187
29,192.168.0.225,-1,1,198,225,9.324328
29,192.168.0.225,-1,1,225,254,9.767598
29,192.168.0.225,-1,1,254,287,10.27303
29,192.168.0.225,-1,1,287,318,10.82903
29,192.168.0.225,-1,1,318,352,11.42931
29,192.168.0.225,-1,1,352,386,12.07018
30,192.168.0.225,-1,1,43,66,13.63132
30,192.168.0.225,-1,1,66,61,12.70381
30,192.168.0.225,-1,1,61,56,11.77013
30,192.168.0.225,-1,1,56,64,7.917247
30,192.168.0.225,-1,1,64,85,7.201778
30,192.168.0.225,-1,1,85,128,13.90857
30,192.168.0.225,-1,1,128,151,8.617977
30,192.168.0.225,-1,1,151,175,8.718674
30,192.168.0.225,-1,1,175,200,8.984572
30,192.168.0.225,-1,1,200,227,9.362027
30,192.168.0.225,-1,1,227,257,9.809933
30,192.168.0.225,-1,1,257,290,10.32018
30,192.168.0.225,-1,1,290,321,10.88028
30,192.168.0.225,-1,1,321,355,11.48427
30,192.168.0.225,-1,1,355,389,12.1286
31,192.168.0.225,-1,1,42,87,8.230258
31,192.168.0.225,-1,1,87,74,7.051933
31,192.168.0.225,-1,1,74,82,9.696746
31,192.168.0.225,-1,1,82,69,6.858373
31,192.168.0.225,-1,1,69,77,9.215171
31,192.168.0.225,-1,1,77,97,7.018486
31,192.168.0.225,-1,1,97,113,7.071939
31,192.168.0.225,-1,1,113,137,8.688811
31,192.168.0.225,-1,1,137,160,8.630687
31,192.168.0.225,-1,1,160,184,8.805305
31,192.168.0.225,-1,1,184,210,9.116839
31,192.168.0.225,-1,1,210,238,9.52653
31,192.168.0.225,-1,1,238,270,9.998609
31,192.168.0.225,-1,1,270,301,10.52882
31,192.168.0.225,-1,1,301,334,11.1063
31,192.168.0.225,-1,1,334,368,11.72599
31,192.168.0.225,-1,1,368,402,12.38009
32,192.168.0.230,1,1,41,105,6.782984
32,192.168.0.230,1,1,105,95,7.959249
32,192.168.0.230,1,1,95,101,11.61575
32,192.168.0.230,1,1,101,90,7.735031
32,192.168.0.230,1,1,90,107,7.017276
32,192.168.0.230,1,1,107,122,7.220467
32,192.168.0.230,1,1,122,145,8.629345
32,192.168.0.230,1,1,145,169,8.676785
32,192.168.0.230,1,1,169,194,8.911671
32,192.168.0.230,1,1,194,220,9.264997
32,192.168.0.230,1,1,220,249,9.698081
32,192.168.0.230,1,1,249,282,10.19536
32,192.168.0.230,1,1,282,313,10.74436
32,192.168.0.230,1,1,313,347,11.33843
32,192.168.0.230,1,1,347,381,11.97347
32,192.168.0.230,1,1,381,415,12.64716
33,192.168.0.230,2,1,40,120,9.010204
33,192.168.0.230,2,1,120,111,8.920111
33,192.168.0.230,2,1,111,117,13.40791
33,192.168.0.230,2,1,117,131,7.420139
33,192.168.0.230,2,1,131,155,8.618126
33,192.168.0.230,2,1,155,179,8.749434
33,192.168.0.230,2,1,179,204,9.033734
33,192.168.0.230,2,1,204,231,9.424041
33,192.168.0.230,2,1,231,262,9.881532
33,192.168.0.230,2,1,262,416,10.39963
33,192.168.0.230,2,1,416,326,10.96643
33,192.168.0.230,2,1,326,360,11.57654
33,192.168.0.230,2,1,360,394,12.2266
34,192.168.0.230,3,1,39,135,14.72452
34,192.168.0.230,3,1,135,126,9.889891
34,192.168.0.230,3,1,126,141,7.655245
34,192.168.0.230,3,1,141,164,8.644928
34,192.168.0.230,3,1,164,188,8.844044
34,192.168.0.230,3,1,188,214,9.17375
34,192.168.0.230,3,1,214,243,9.589692
34,192.168.0.230,3,1,243,275,10.07336
34,192.168.0.230,3,1,275,306,10.61094
34,192.168.0.230,3,1,306,339,11.19483
34,192.168.0.230,3,1,339,373,11.82052
34,192.168.0.230,3,1,373,407,12.48526
35,192.168.0.230,4,253,37,182,10.88806
35,192.168.0.230,4,253,182,208,9.085075
35,192.168.0.230,4,253,208,235,9.487635
35,192.168.0.230,4,253,235,267,9.95434
35,192.168.0.230,4,253,267,298,10.48006
35,192.168.0.230,4,253,298,331,11.05357
35,192.168.0.230,4,253,331,365,11.66969
35,192.168.0.230,4,253,365,399,12.32543
