PathId,Host,Universe,ChannelStart,Fixture0,Fixture1,DistanceFt
7,192.168.0.221,4,211,43,27,8.839639
7,192.168.0.221,4,211,27,28,8.367018
7,192.168.0.221,4,211,28,29,7.923701
7,192.168.0.221,4,211,29,30,8.339988
7,192.168.0.221,4,211,30,31,8.400573
7,192.168.0.221,4,211,31,42,8.353743
7,192.168.0.221,4,211,42,41,8.416676
7,192.168.0.221,4,211,41,32,8.347484
7,192.168.0.221,4,211,32,33,8.645
7,192.168.0.221,4,211,33,34,8.370776
7,192.168.0.221,4,211,34,35,8.353735
7,192.168.0.221,4,211,35,36,8.461112
7,192.168.0.221,4,211,36,37,8.539542
7,192.168.0.221,4,211,37,39,8.579699
7,192.168.0.221,4,211,39,38,8.32208
7,192.168.0.221,4,211,38,40,8.091492
7,192.168.0.221,4,211,40,26,8.683494
7,192.168.0.221,4,211,26,25,8.403874
8,192.168.0.222,1,127,24,8,8.839639
8,192.168.0.222,1,127,8,9,8.36703
8,192.168.0.222,1,127,9,10,7.923688
8,192.168.0.222,1,127,10,11,8.339988
8,192.168.0.222,1,127,11,12,8.400594
8,192.168.0.222,1,127,12,23,8.353706
8,192.168.0.222,1,127,23,22,8.416676
8,192.168.0.222,1,127,22,13,8.347522
8,192.168.0.222,1,127,13,14,8.645
8,192.168.0.222,1,127,14,15,8.370748
8,192.168.0.222,1,127,15,5,10.02948
8,192.168.0.222,1,127,5,6,8.461116
8,192.168.0.222,1,127,6,16,8.734126
8,192.168.0.222,1,127,16,17,8.461112
8,192.168.0.222,1,127,17,7,7.024282
8,192.168.0.222,1,127,7,18,9.753938
8,192.168.0.222,1,127,18,20,8.579704
8,192.168.0.222,1,127,20,19,8.32208
8,192.168.0.222,1,127,19,21,8.84591
9,192.168.0.222,2,43,2,3,8.367043
9,192.168.0.222,2,43,3,4,7.923688
9,192.168.0.222,2,43,4,1,11.23641
9,192.168.0.222,2,43,1,0,8.367006
10,192.168.0.223,1,148,186,185,8.073047
10,192.168.0.223,1,148,185,183,8.450027
10,192.168.0.223,1,148,183,184,8.622093
10,192.168.0.223,1,148,184,181,8.482403
10,192.168.0.223,1,148,181,182,12.17384
10,192.168.0.223,1,148,182,179,7.775045
10,192.168.0.223,1,148,179,180,11.29034
10,192.168.0.223,1,148,180,177,8.867068
10,192.168.0.223,1,148,177,178,6.858186
10,192.168.0.223,1,148,178,176,6.09247
10,192.168.0.223,1,148,176,175,9.906543
11,192.168.0.223,2,400,187,188,9.13023
11,192.168.0.223,2,400,188,189,7.387092
11,192.168.0.223,2,400,189,190,12.37495
11,192.168.0.223,2,400,190,191,8.666689
11,192.168.0.223,2,400,191,192,6.583859
11,192.168.0.223,2,400,192,193,8.288212
11,192.168.0.223,2,400,193,194,7.601181
11,192.168.0.223,2,400,194,195,8.751587
11,192.168.0.223,2,400,195,196,6.880461
11,192.168.0.223,2,400,196,198,8.368665
11,192.168.0.223,2,400,198,199,7.090688
11,192.168.0.223,2,400,199,200,8.368719
11,192.168.0.223,2,400,200,201,7.721272
11,192.168.0.223,2,400,201,285,6.864774
11,192.168.0.223,2,400,285,202,9.496062
11,192.168.0.223,2,400,202,286,7.753129
11,192.168.0.223,2,400,286,203,7.33333
11,192.168.0.223,2,400,203,204,7.603
12,192.168.0.224,1,295,222,299,8.230231
12,192.168.0.224,1,295,299,223,7.260977
12,192.168.0.224,1,295,223,215,12.26386
12,192.168.0.224,1,295,215,295,12.78298
12,192.168.0.224,1,295,295,213,10.25302
12,192.168.0.224,1,295,213,293,10.25307
12,192.168.0.224,1,295,293,211,9.034598
12,192.168.0.224,1,295,211,292,8.872575
12,192.168.0.224,1,295,292,210,10.80289
12,192.168.0.224,1,295,210,291,9.386692
12,192.168.0.224,1,295,291,209,17.53489
12,192.168.0.224,1,295,209,290,10.56897
12,192.168.0.224,1,295,290,208,9.877617
12,192.168.0.224,1,295,208,289,10.51493
12,192.168.0.224,1,295,289,206,10.58567
12,192.168.0.224,1,295,206,288,10.17659
12,192.168.0.224,1,295,288,205,12.22496
12,192.168.0.224,1,295,205,287,11.08055
17,192.168.0.224,4,463,212,294,10.6092
17,192.168.0.224,4,463,294,214,10.30241
17,192.168.0.224,4,463,214,220,8.40377
17,192.168.0.224,4,463,220,298,10.38591
17,192.168.0.224,4,463,298,219,8.81441
17,192.168.0.224,4,463,219,218,9.687487
17,192.168.0.224,4,463,218,221,9.671407
17,192.168.0.224,4,463,221,302,8.733718
17,192.168.0.224,4,463,302,225,9.832612
17,192.168.0.224,4,463,225,306,24.37009
17,192.168.0.224,4,463,306,229,9.160995
17,192.168.0.224,4,463,229,253,12.0974
17,192.168.0.224,4,463,253,310,13.7932
17,192.168.0.224,4,463,310,252,12.83362
17,192.168.0.224,4,463,252,233,11.21144
17,192.168.0.224,4,463,233,251,14.41668
17,192.168.0.224,4,463,251,314,10.9627
17,192.168.0.224,4,463,314,240,9.499255
18,192.168.0.224,2,358,304,227,10.01734
18,192.168.0.224,2,358,227,308,10.62004
18,192.168.0.224,2,358,308,231,10.04189
18,192.168.0.224,2,358,231,312,10.25549
18,192.168.0.224,2,358,312,235,12.00466
18,192.168.0.224,2,358,235,236,11.94114
18,192.168.0.224,2,358,236,313,9.672395
18,192.168.0.224,2,358,313,232,10.91514
18,192.168.0.224,2,358,232,309,10.04189
18,192.168.0.224,2,358,309,228,10.62007
18,192.168.0.224,2,358,228,305,10.18846
18,192.168.0.224,2,358,305,224,9.629267
18,192.168.0.224,2,358,224,301,9.970166
18,192.168.0.224,2,358,301,300,8.985372
18,192.168.0.224,2,358,300,217,7.188932
18,192.168.0.224,2,358,217,216,9.227106
18,192.168.0.224,2,358,216,296,10.55056
18,192.168.0.224,2,358,296,297,11.66667
19,192.168.0.225,2,127,267,269,9.257191
19,192.168.0.225,2,127,269,271,11.72751
19,192.168.0.225,2,127,271,272,12.18865
19,192.168.0.225,2,127,272,274,13.00346
19,192.168.0.225,2,127,274,276,12.7551
19,192.168.0.225,2,127,276,278,11.49948
19,192.168.0.225,2,127,278,280,15.99584
19,192.168.0.225,2,127,280,281,9.568867
19,192.168.0.225,2,127,281,279,10.67774
19,192.168.0.225,2,127,279,277,13.65706
19,192.168.0.225,2,127,277,275,14.86693
19,192.168.0.225,2,127,275,273,16.68112
19,192.168.0.225,2,127,273,270,15.10374
19,192.168.0.225,2,127,270,282,10.8478
20,192.168.0.225,1,442,245,244,8.226431
20,192.168.0.225,1,442,244,243,13.56493
20,192.168.0.225,1,442,243,242,11.84769
20,192.168.0.225,1,442,242,241,11.38497
20,192.168.0.225,1,442,241,248,12.79352
20,192.168.0.225,1,442,248,247,11.9083
20,192.168.0.225,1,442,247,246,11.36815
20,192.168.0.225,1,442,246,250,9.592436
20,192.168.0.225,1,442,250,249,12.31359
21,192.168.0.224,3,148,303,226,7.491628
21,192.168.0.224,3,148,226,307,10.62002
21,192.168.0.224,3,148,307,230,10.04196
21,192.168.0.224,3,148,230,311,10.25539
21,192.168.0.224,3,148,311,234,10.44334
21,192.168.0.224,3,148,234,315,10.2798
21,192.168.0.224,3,148,315,237,7.590166
21,192.168.0.224,3,148,237,318,10.27977
21,192.168.0.224,3,148,318,254,10.08984
21,192.168.0.224,3,148,254,283,14.00212
21,192.168.0.224,3,148,283,319,13.97546
21,192.168.0.224,3,148,319,238,8.813192
21,192.168.0.224,3,148,238,316,9.328971
21,192.168.0.224,3,148,316,317,11.99371
21,192.168.0.224,3,148,317,239,7.590215
21,192.168.0.224,3,148,239,320,10.27974
21,192.168.0.224,3,148,320,284,10.0899
22,192.168.0.225,3,22,268,266,10.20709
22,192.168.0.225,3,22,266,265,15.75672
22,192.168.0.225,3,22,265,262,13.907
22,192.168.0.225,3,22,262,261,15.17358
22,192.168.0.225,3,22,261,258,11.55087
22,192.168.0.225,3,22,258,255,12.28944
22,192.168.0.225,3,22,255,256,13.62325
22,192.168.0.225,3,22,256,259,12.5255
22,192.168.0.225,3,22,259,263,10.33337
22,192.168.0.225,3,22,263,264,13.48583
22,192.168.0.225,3,22,264,260,11.38053
22,192.168.0.225,3,22,260,257,11.5428
