PathId,Host,Universe,ChannelStart,Fixture0,Fixture1,DistanceFt
5,192.168.0.221,2,1,116,115,8.683449
5,192.168.0.221,2,1,115,114,8.683441
5,192.168.0.221,2,1,114,113,8.683449
5,192.168.0.221,2,1,113,112,8.683445
5,192.168.0.221,2,1,112,111,8.683446
5,192.168.0.221,2,1,111,110,8.683449
6,192.168.0.221,3,211,83,82,9.244883
6,192.168.0.221,3,211,82,81,9.244874
6,192.168.0.221,3,211,81,80,9.244878
6,192.168.0.221,3,211,80,79,9.244879
6,192.168.0.221,3,211,79,78,9.244884
6,192.168.0.221,3,211,78,77,9.244879
6,192.168.0.221,3,211,77,76,9.244879
6,192.168.0.221,3,211,76,47,8.595848
6,192.168.0.221,3,211,47,48,8.550076
6,192.168.0.221,3,211,48,49,8.550076
6,192.168.0.221,3,211,49,50,8.550076
6,192.168.0.221,3,211,50,51,8.550076
6,192.168.0.221,3,211,51,52,8.550076
6,192.168.0.221,3,211,52,53,8.550076
7,192.168.0.221,4,22,29,28,9.459377
7,192.168.0.221,4,22,28,27,9.459381
7,192.168.0.221,4,22,27,26,9.459381
7,192.168.0.221,4,22,26,25,9.459381
7,192.168.0.221,4,22,25,5,8.695646
7,192.168.0.221,4,22,5,6,6.124439
7,192.168.0.221,4,22,6,7,6.124442
7,192.168.0.221,4,22,7,8,6.124442
7,192.168.0.221,4,22,8,9,6.12444
8,192.168.0.222,1,232,392,393,8.544007
8,192.168.0.222,1,232,393,394,8.544005
8,192.168.0.222,1,232,394,395,8.544006
8,192.168.0.222,1,232,395,396,8.544017
8,192.168.0.222,1,232,396,397,8.543999
8,192.168.0.222,1,232,397,398,8.544006
8,192.168.0.222,1,232,398,399,8.544008
8,192.168.0.222,1,232,399,400,8.544017
8,192.168.0.222,1,232,400,401,8.543996
8,192.168.0.222,1,232,401,402,8.544011
8,192.168.0.222,1,232,402,403,8.544026
8,192.168.0.222,1,232,403,404,8.544032
8,192.168.0.222,1,232,404,405,8.54403
8,192.168.0.222,1,232,405,406,8.544045
8,192.168.0.222,1,232,406,407,8.544023
8,192.168.0.222,1,232,407,408,8.544032
8,192.168.0.222,1,232,408,409,8.54403
9,192.168.0.222,2,106,324,325,8.788581
9,192.168.0.222,2,106,325,326,8.788576
9,192.168.0.222,2,106,326,327,8.788581
9,192.168.0.222,2,106,327,328,8.788583
9,192.168.0.222,2,106,328,329,8.788584
9,192.168.0.222,2,106,329,330,8.788573
9,192.168.0.222,2,106,330,331,8.788582
9,192.168.0.222,2,106,331,332,8.788568
9,192.168.0.222,2,106,332,333,8.788586
9,192.168.0.222,2,106,333,334,8.78856
9,192.168.0.222,2,106,334,335,8.788568
9,192.168.0.222,2,106,335,336,8.78856
9,192.168.0.222,2,106,336,337,8.788555
9,192.168.0.222,2,106,337,338,8.788557
9,192.168.0.222,2,106,338,339,8.788556
10,192.168.0.222,3,442,264,265,9.108189
10,192.168.0.222,3,442,265,266,9.108191
10,192.168.0.222,3,442,266,267,9.108188
10,192.168.0.222,3,442,267,268,9.108192
10,192.168.0.222,3,442,268,269,9.108191
10,192.168.0.222,3,442,269,270,9.108191
10,192.168.0.222,3,442,270,271,9.108184
10,192.168.0.222,3,442,271,272,9.108188
10,192.168.0.222,3,442,272,273,9.108171
10,192.168.0.222,3,442,273,274,9.108172
10,192.168.0.222,3,442,274,275,9.108166
10,192.168.0.222,3,442,275,276,9.108171
10,192.168.0.222,3,442,276,277,9.108171
11,192.168.0.222,4,232,210,211,8.74936
11,192.168.0.222,4,232,211,212,8.749362
11,192.168.0.222,4,232,212,213,8.749356
11,192.168.0.222,4,232,213,214,8.749364
11,192.168.0.222,4,232,214,215,8.749361
11,192.168.0.222,4,232,215,216,8.74936
11,192.168.0.222,4,232,216,217,8.749337
11,192.168.0.222,4,232,217,218,8.749351
11,192.168.0.222,4,232,218,219,8.749345
11,192.168.0.222,4,232,219,220,8.749339
11,192.168.0.222,4,232,220,221,8.749342
11,192.168.0.222,4,232,221,222,8.749343
12,192.168.0.223,1,1,162,163,9.156538
12,192.168.0.223,1,1,163,164,9.156542
12,192.168.0.223,1,1,164,165,9.156542
12,192.168.0.223,1,1,165,166,9.156533
12,192.168.0.223,1,1,166,167,9.156547
12,192.168.0.223,1,1,167,168,9.15654
12,192.168.0.223,1,1,168,169,9.156516
12,192.168.0.223,1,1,169,170,9.156536
12,192.168.0.223,1,1,170,171,9.156522
12,192.168.0.223,1,1,171,172,9.156523
13,192.168.0.223,2,232,120,121,8.68344
13,192.168.0.223,2,232,121,122,8.683442
13,192.168.0.223,2,232,122,123,8.683442
13,192.168.0.223,2,232,123,124,8.683447
13,192.168.0.223,2,232,124,125,8.683446
13,192.168.0.223,2,232,125,126,8.683447
13,192.168.0.223,2,232,126,127,8.683448
13,192.168.0.223,2,232,127,128,8.683442
13,192.168.0.223,2,232,128,129,8.68344
14,192.168.0.223,3,442,84,85,9.244879
14,192.168.0.223,3,442,85,86,9.244879
14,192.168.0.223,3,442,86,87,9.244879
14,192.168.0.223,3,442,87,88,9.244895
14,192.168.0.223,3,442,88,89,9.244878
14,192.168.0.223,3,442,89,90,9.244875
14,192.168.0.223,3,442,90,91,9.244879
14,192.168.0.223,3,442,91,60,8.595848
14,192.168.0.223,3,442,60,59,8.550086
14,192.168.0.223,3,442,59,58,8.550083
14,192.168.0.223,3,442,58,57,8.550072
14,192.168.0.223,3,442,57,56,8.550076
14,192.168.0.223,3,442,56,55,8.550076
14,192.168.0.223,3,442,55,54,8.550076
15,192.168.0.223,4,253,30,31,9.459376
15,192.168.0.223,4,253,31,32,9.459381
15,192.168.0.223,4,253,32,33,9.459377
15,192.168.0.223,4,253,33,34,9.459381
15,192.168.0.223,4,253,34,14,8.695642
15,192.168.0.223,4,253,14,13,6.124445
15,192.168.0.223,4,253,13,12,6.124441
15,192.168.0.223,4,253,12,11,6.124443
15,192.168.0.223,4,253,11,10,6.12444
16,192.168.0.224,1,463,356,357,8.544015
16,192.168.0.224,1,463,357,358,8.544012
16,192.168.0.224,1,463,358,359,8.544011
16,192.168.0.224,1,463,359,360,8.544024
16,192.168.0.224,1,463,360,361,8.544011
16,192.168.0.224,1,463,361,362,8.544013
16,192.168.0.224,1,463,362,363,8.54401
16,192.168.0.224,1,463,363,364,8.544016
16,192.168.0.224,1,463,364,365,8.544019
16,192.168.0.224,1,463,365,366,8.544016
16,192.168.0.224,1,463,366,367,8.544017
16,192.168.0.224,1,463,367,368,8.544009
16,192.168.0.224,1,463,368,369,8.544027
16,192.168.0.224,1,463,369,370,8.544017
16,192.168.0.224,1,463,370,371,8.544024
16,192.168.0.224,1,463,371,372,8.544019
16,192.168.0.224,1,463,372,373,8.544019
17,192.168.0.224,2,337,292,293,8.788572
17,192.168.0.224,2,337,293,294,8.788568
17,192.168.0.224,2,337,294,295,8.788568
17,192.168.0.224,2,337,295,296,8.788578
17,192.168.0.224,2,337,296,297,8.788558
17,192.168.0.224,2,337,297,298,8.788572
17,192.168.0.224,2,337,298,299,8.788564
17,192.168.0.224,2,337,299,300,8.788581
17,192.168.0.224,2,337,300,301,8.788573
17,192.168.0.224,2,337,301,302,8.788562
17,192.168.0.224,2,337,302,303,8.788567
17,192.168.0.224,2,337,303,304,8.788569
17,192.168.0.224,2,337,304,305,8.788569
17,192.168.0.224,2,337,305,306,8.788566
17,192.168.0.224,2,337,306,307,8.78857
18,192.168.0.224,3,169,236,237,9.108189
18,192.168.0.224,3,169,237,238,9.108188
18,192.168.0.224,3,169,238,239,9.108189
18,192.168.0.224,3,169,239,240,9.108187
18,192.168.0.224,3,169,240,241,9.108194
18,192.168.0.224,3,169,241,242,9.108187
18,192.168.0.224,3,169,242,243,9.108192
18,192.168.0.224,3,169,243,244,9.108184
18,192.168.0.224,3,169,244,245,9.108191
18,192.168.0.224,3,169,245,246,9.108195
18,192.168.0.224,3,169,246,247,9.10819
18,192.168.0.224,3,169,247,248,9.108186
18,192.168.0.224,3,169,248,249,9.10819
19,192.168.0.224,4,463,184,185,8.74936
19,192.168.0.224,4,463,185,186,8.749362
19,192.168.0.224,4,463,186,187,8.749362
19,192.168.0.224,4,463,187,188,8.749359
19,192.168.0.224,4,463,188,189,8.749363
19,192.168.0.224,4,463,189,190,8.749351
19,192.168.0.224,4,463,190,191,8.749357
19,192.168.0.224,4,463,191,192,8.749355
19,192.168.0.224,4,463,192,193,8.749359
19,192.168.0.224,4,463,193,194,8.749364
19,192.168.0.224,4,463,194,195,8.749362
19,192.168.0.224,4,463,195,196,8.749362
20,192.168.0.225,1,232,140,141,9.15654
20,192.168.0.225,1,232,141,142,9.156531
20,192.168.0.225,1,232,142,143,9.156548
20,192.168.0.225,1,232,143,144,9.156537
20,192.168.0.225,1,232,144,145,9.156543
20,192.168.0.225,1,232,145,146,9.156541
20,192.168.0.225,1,232,146,147,9.156537
20,192.168.0.225,1,232,147,148,9.156544
20,192.168.0.225,1,232,148,149,9.156535
20,192.168.0.225,1,232,149,150,9.156542
21,192.168.0.225,2,463,100,101,8.683449
21,192.168.0.225,2,463,101,102,8.683447
21,192.168.0.225,2,463,102,103,8.683451
21,192.168.0.225,2,463,103,104,8.683443
21,192.168.0.225,2,463,104,105,8.683455
21,192.168.0.225,2,463,105,106,8.683455
21,192.168.0.225,2,463,106,107,8.683443
21,192.168.0.225,2,463,107,108,8.683446
21,192.168.0.225,2,463,108,109,8.683451
22,192.168.0.225,3,169,68,69,9.244879
22,192.168.0.225,3,169,69,70,9.244879
22,192.168.0.225,3,169,70,71,9.244874
22,192.168.0.225,3,169,71,72,9.244882
22,192.168.0.225,3,169,72,73,9.244884
22,192.168.0.225,3,169,73,74,9.244879
22,192.168.0.225,3,169,74,75,9.244876
22,192.168.0.225,3,169,75,46,8.595852
22,192.168.0.225,3,169,46,45,8.550076
22,192.168.0.225,3,169,45,44,8.550077
22,192.168.0.225,3,169,44,43,8.550076
22,192.168.0.225,3,169,43,42,8.550073
22,192.168.0.225,3,169,42,41,8.550076
22,192.168.0.225,3,169,41,40,8.550077
23,192.168.0.225,4,484,20,21,9.459381
23,192.168.0.225,4,484,21,22,9.459384
23,192.168.0.225,4,484,22,23,9.459383
23,192.168.0.225,4,484,23,24,9.459382
23,192.168.0.225,4,484,24,4,8.695642
23,192.168.0.225,4,484,4,3,6.12444
23,192.168.0.225,4,484,3,2,6.124444
23,192.168.0.225,4,484,2,1,6.124442
23,192.168.0.225,4,484,1,0,6.124442
24,192.168.0.226,1,190,427,426,8.544028
24,192.168.0.226,1,190,426,425,8.544032
24,192.168.0.226,1,190,425,424,8.544024
24,192.168.0.226,1,190,424,423,8.544044
24,192.168.0.226,1,190,423,422,8.54403
24,192.168.0.226,1,190,422,421,8.544025
24,192.168.0.226,1,190,421,420,8.544025
24,192.168.0.226,1,190,420,419,8.544032
24,192.168.0.226,1,190,419,418,8.544036
24,192.168.0.226,1,190,418,417,8.544044
24,192.168.0.226,1,190,417,416,8.54402
24,192.168.0.226,1,190,416,415,8.54403
24,192.168.0.226,1,190,415,414,8.544032
24,192.168.0.226,1,190,414,413,8.544026
24,192.168.0.226,1,190,413,412,8.544039
24,192.168.0.226,1,190,412,411,8.544026
24,192.168.0.226,1,190,411,410,8.544032
25,192.168.0.226,2,64,355,354,8.788558
25,192.168.0.226,2,64,354,353,8.788555
25,192.168.0.226,2,64,353,352,8.788559
25,192.168.0.226,2,64,352,351,8.788564
25,192.168.0.226,2,64,351,350,8.788547
25,192.168.0.226,2,64,350,349,8.78856
25,192.168.0.226,2,64,349,348,8.788566
25,192.168.0.226,2,64,348,347,8.78855
25,192.168.0.226,2,64,347,346,8.788569
25,192.168.0.226,2,64,346,345,8.788564
25,192.168.0.226,2,64,345,344,8.78855
25,192.168.0.226,2,64,344,343,8.788561
25,192.168.0.226,2,64,343,342,8.788558
25,192.168.0.226,2,64,342,341,8.788555
25,192.168.0.226,2,64,341,340,8.788559
26,192.168.0.226,3,400,291,290,9.108173
26,192.168.0.226,3,400,290,289,9.108171
26,192.168.0.226,3,400,289,288,9.108169
26,192.168.0.226,3,400,288,287,9.108175
26,192.168.0.226,3,400,287,286,9.108165
26,192.168.0.226,3,400,286,285,9.108174
26,192.168.0.226,3,400,285,284,9.108153
26,192.168.0.226,3,400,284,283,9.108179
26,192.168.0.226,3,400,283,282,9.108174
26,192.168.0.226,3,400,282,281,9.108165
26,192.168.0.226,3,400,281,280,9.108173
26,192.168.0.226,3,400,280,279,9.108168
26,192.168.0.226,3,400,279,278,9.108171
27,192.168.0.226,4,190,235,234,8.749343
27,192.168.0.226,4,190,234,233,8.749342
27,192.168.0.226,4,190,233,232,8.749351
27,192.168.0.226,4,190,232,231,8.749333
27,192.168.0.226,4,190,231,230,8.749345
27,192.168.0.226,4,190,230,229,8.749347
27,192.168.0.226,4,190,229,228,8.749338
27,192.168.0.226,4,190,228,227,8.749341
27,192.168.0.226,4,190,227,226,8.749344
27,192.168.0.226,4,190,226,225,8.749349
27,192.168.0.226,4,190,225,224,8.749342
27,192.168.0.226,4,190,224,223,8.749343
28,192.168.0.227,1,463,183,182,9.156525
28,192.168.0.227,1,463,182,181,9.156524
28,192.168.0.227,1,463,181,180,9.156523
28,192.168.0.227,1,463,180,179,9.15653
28,192.168.0.227,1,463,179,178,9.156525
28,192.168.0.227,1,463,178,177,9.156523
28,192.168.0.227,1,463,177,176,9.156522
28,192.168.0.227,1,463,176,175,9.156527
28,192.168.0.227,1,463,175,174,9.156525
28,192.168.0.227,1,463,174,173,9.156526
29,192.168.0.227,2,190,139,138,8.683445
29,192.168.0.227,2,190,138,137,8.683435
29,192.168.0.227,2,190,137,136,8.683452
29,192.168.0.227,2,190,136,135,8.683439
29,192.168.0.227,2,190,135,134,8.683451
29,192.168.0.227,2,190,134,133,8.683438
29,192.168.0.227,2,190,133,132,8.683449
29,192.168.0.227,2,190,132,131,8.683444
29,192.168.0.227,2,190,131,130,8.683444
30,192.168.0.227,3,400,99,98,9.244878
30,192.168.0.227,3,400,98,97,9.244879
30,192.168.0.227,3,400,97,96,9.244881
30,192.168.0.227,3,400,96,95,9.244886
30,192.168.0.227,3,400,95,94,9.244878
30,192.168.0.227,3,400,94,93,9.244873
30,192.168.0.227,3,400,93,92,9.244884
30,192.168.0.227,3,400,92,61,8.595848
30,192.168.0.227,3,400,61,62,8.550088
30,192.168.0.227,3,400,62,63,8.550083
30,192.168.0.227,3,400,63,64,8.550084
30,192.168.0.227,3,400,64,65,8.550089
30,192.168.0.227,3,400,65,66,8.550084
30,192.168.0.227,3,400,66,67,8.550084
31,192.168.0.227,4,211,39,38,9.45938
31,192.168.0.227,4,211,38,37,9.459378
31,192.168.0.227,4,211,37,36,9.459383
31,192.168.0.227,4,211,36,35,9.459376
31,192.168.0.227,4,211,35,15,8.695642
31,192.168.0.227,4,211,15,16,6.124446
31,192.168.0.227,4,211,16,17,6.124448
31,192.168.0.227,4,211,17,18,6.124444
31,192.168.0.227,4,211,18,19,6.124445
