BaseId,x,z,DistFromCtr,Theta,ChannelStart,PathId,NearestTheta5,DistFromCenterOnTheta5,DistFromTheta5
71,441.3558,362.9105,571.4009,50.5708,232,22,50,571.3725,5.692516
72,362.9105,441.3558,571.4009,39.4292,253,22,40,571.3724,-5.692536
73,270.7852,503.1644,571.4009,28.28757,274,22,30,571.1458,-17.07529
74,168.4527,546.0061,571.4009,17.14594,295,22,15,571.0002,21.39602
75,59.77045,568.2663,571.4009,6.004333,316,22,5,571.3132,10.01531
76,-59.77063,568.2662,571.4009,353.9957,358,6,355,571.3131,-10.01552
77,-168.4529,546.0061,571.4009,342.8541,337,6,345,571.0002,-21.39624
78,-270.7853,503.1643,571.4009,331.7124,316,6,330,571.1458,17.07519
79,-362.9106,441.3558,571.4009,320.5708,295,6,320,571.3726,5.692371
80,-441.3559,362.9103,571.4008,309.4292,274,6,310,571.3725,-5.692696
81,-503.1644,270.7851,571.4009,298.2875,253,6,300,571.1457,-17.07545
82,-546.0061,168.4527,571.4009,287.1459,232,6,285,571.0002,21.39596
83,-568.2663,59.77035,571.4009,276.0043,211,6,275,571.3132,10.01516
84,-568.2662,-59.77072,571.4009,263.9957,442,14,265,571.3131,-10.01558
85,-546.0061,-168.453,571.4009,252.854,463,14,255,571.0002,-21.3963
86,-503.1642,-270.7854,571.4009,241.7124,484,14,240,571.1457,17.07502
87,-441.3557,-362.9106,571.4009,230.5708,1,14,230,571.3724,5.692255
88,-362.9102,-441.356,571.4009,219.4291,22,14,220,571.3725,-5.692825
89,-270.7849,-503.1646,571.4009,208.2875,43,14,210,571.1458,-17.07559
90,-168.4524,-546.0062,571.4009,197.1459,64,14,195,571.0001,21.3958
91,-59.77013,-568.2663,571.4009,186.0043,85,14,185,571.3133,10.01504
92,59.77095,-568.2662,571.4009,173.9956,43,30,175,571.3131,-10.01586
93,168.4532,-546.0059,571.4009,162.854,22,30,165,571.0001,-21.39661
94,270.7856,-503.1642,571.4009,151.7124,1,30,150,571.1458,17.07476
95,362.9108,-441.3556,571.4009,140.5708,484,30,140,571.3726,5.692024
96,441.3562,-362.9102,571.4009,129.4291,463,30,130,571.3726,-5.693087
97,503.1646,-270.7848,571.4009,118.2875,442,30,120,571.1457,-17.07586
98,546.0063,-168.4523,571.4009,107.1459,421,30,105,571.0004,21.3955
99,568.2663,-59.77004,571.4009,96.00427,400,30,95,571.3132,10.01476
100,671.2089,59.80131,673.8677,84.90869,463,21,85,673.8668,-1.074043
101,653.9648,162.5659,673.8677,76.0401,484,21,75,673.7567,12.23197
102,621.0838,261.4434,673.8677,67.17148,1,21,65,673.3838,25.53321
103,573.3521,354.0695,673.8677,58.30289,22,21,60,673.5721,-19.95714
104,511.9109,438.2294,673.8677,49.4343,43,21,50,673.8348,-6.65324
105,438.2294,511.9109,673.8678,40.5657,64,21,40,673.8349,6.653216
106,354.0693,573.3521,673.8677,31.69708,85,21,30,673.5721,19.95703
107,261.4433,621.0839,673.8677,22.82849,106,21,25,673.3838,-25.53329
108,162.5658,653.9648,673.8677,13.9599,127,21,15,673.7567,-12.23206
109,59.80119,671.2089,673.8677,5.091309,148,21,5,673.8668,1.073872
110,-59.80141,671.2089,673.8677,354.9087,190,5,355,673.8668,-1.074115
111,-162.566,653.9648,673.8677,346.0401,169,5,345,673.7567,12.23187
112,-261.4435,621.0838,673.8677,337.1715,148,5,335,673.3839,25.53316
113,-354.0695,573.3521,673.8678,328.3029,127,5,330,673.5722,-19.95714
114,-438.2294,511.9109,673.8677,319.4343,106,5,320,673.835,-6.653255
115,-511.9109,438.2294,673.8677,310.5657,85,5,310,673.835,6.653255
116,-573.3521,354.0695,673.8678,301.6971,64,5,300,673.5722,19.95714
117,-621.0838,261.4435,673.8677,292.8285,43,5,295,673.3839,-25.53316
118,-653.9648,162.5661,673.8677,283.9599,22,5,285,673.7567,-12.23185
119,-671.2089,59.80156,673.8677,275.0913,1,5,275,673.8668,1.074198
120,-671.2089,-59.80103,673.8677,264.9087,232,13,265,673.8668,-1.073712
121,-653.9651,-162.5656,673.8678,256.0401,253,13,255,673.7568,12.23236
122,-621.084,-261.443,673.8678,247.1715,274,13,245,673.3839,25.53367
123,-573.3523,-354.069,673.8677,238.3029,295,13,240,673.5723,-19.95665
124,-511.9112,-438.2289,673.8677,229.4343,316,13,230,673.8348,-6.652697
125,-438.2298,-511.9105,673.8677,220.5657,337,13,220,673.8348,6.653884
126,-354.07,-573.3517,673.8678,211.6971,358,13,210,673.5722,19.95782
127,-261.4439,-621.0836,673.8677,202.8286,379,13,205,673.3839,-25.53255
128,-162.5666,-653.9648,673.8678,193.96,400,13,195,673.7568,-12.23125
129,-59.80209,-671.2089,673.8677,185.0914,421,13,185,673.8669,1.074835
130,59.80051,-671.2092,673.8678,174.9088,379,29,175,673.867,-1.073216
131,162.565,-653.9651,673.8677,166.0402,358,29,165,673.7567,12.23283
132,261.4425,-621.0842,673.8678,157.1716,337,29,155,673.3838,25.53411
133,354.0687,-573.3526,673.8678,148.303,316,29,150,673.5723,-19.95624
134,438.2286,-511.9116,673.8678,139.4344,295,29,140,673.835,-6.652239
135,511.9102,-438.2302,673.8677,130.5658,274,29,130,673.8349,6.65417
136,573.3514,-354.0705,673.8677,121.6972,253,29,120,673.572,19.95817
137,621.0834,-261.4444,673.8678,112.8286,232,29,115,673.3839,-25.53222
138,653.9645,-162.5671,673.8677,103.96,211,29,105,673.7567,-12.23088
139,671.2089,-59.80262,673.8677,95.09143,190,29,95,673.8669,1.075159
140,774.0263,59.82072,776.3345,85.58069,232,20,85,776.2946,7.867739
141,757.8281,168.4986,776.3345,77.46454,253,20,75,775.6165,33.38316
142,726.4492,273.8011,776.3346,69.34839,274,20,70,776.2844,-8.828622
143,680.5177,373.6188,776.3346,61.23227,295,20,60,776.1549,16.69548
144,620.954,465.9521,776.3345,53.11612,316,20,55,775.915,-25.52103
145,548.9513,548.9514,776.3345,45,337,20,45,776.3344,-0.0001220703
146,465.9521,620.9542,776.3346,36.88385,358,20,35,775.915,25.52089
147,373.6187,680.5177,776.3345,28.76773,379,20,30,776.155,-16.69552
148,273.801,726.4492,776.3346,20.65158,400,20,20,776.2844,8.828536
149,168.4985,757.8282,776.3345,12.53546,421,20,15,775.6165,-33.38336
150,59.82056,774.0264,776.3346,4.419312,442,20,5,776.2947,-7.867975
151,-59.8209,774.0263,776.3345,355.5807,484,4,355,776.2946,7.867583
152,-168.4988,757.8281,776.3345,347.4645,463,4,345,775.6165,33.38301
153,-273.8013,726.4489,776.3345,339.3484,442,4,340,776.2841,-8.828909
154,-373.619,680.5177,776.3346,331.2323,421,4,330,776.1551,16.69542
155,-465.9522,620.954,776.3345,323.1161,400,4,325,775.915,-25.52112
156,-548.9515,548.9512,776.3345,315,379,4,315,776.3344,-0.0001930101
157,-620.9542,465.9519,776.3345,306.8839,358,4,305,775.9149,25.52081
158,-680.5178,373.6186,776.3345,298.7677,337,4,300,776.155,-16.69575
159,-726.4492,273.8008,776.3346,290.6516,316,4,290,776.2844,8.828314
160,-757.8283,168.4983,776.3346,282.5355,295,4,285,775.6166,-33.38357
161,-774.0264,59.82042,776.3346,274.4193,274,4,275,776.2947,-7.868166
162,-774.0263,-59.82093,776.3345,265.5806,1,12,265,776.2946,7.867591
163,-757.8281,-168.4988,776.3345,257.4645,22,12,255,775.6166,33.38301
164,-726.4489,-273.8013,776.3345,249.3484,43,12,250,776.2842,-8.8289
165,-680.5175,-373.619,776.3345,241.2322,64,12,240,776.1549,16.69514
166,-620.9539,-465.9523,776.3345,233.1161,85,12,235,775.9149,-25.5213
167,-548.9512,-548.9517,776.3346,225,106,12,225,776.3345,-0.0004315837
168,-465.9518,-620.9543,776.3345,216.8838,127,12,215,775.915,25.52075
169,-373.6187,-680.5177,776.3345,208.7677,148,12,210,776.155,-16.69552
170,-273.8011,-726.4492,776.3346,200.6516,169,12,200,776.2845,8.828692
171,-168.4987,-757.8281,776.3345,192.5355,190,12,195,775.6165,-33.38301
172,-59.82104,-774.0263,776.3345,184.4193,211,12,185,776.2947,-7.867399
173,59.82032,-774.0264,776.3345,175.5807,169,28,175,776.2947,7.868155
174,168.4981,-757.8283,776.3345,167.4646,148,28,165,775.6165,33.38375
175,273.8004,-726.4492,776.3345,159.3484,127,28,160,776.2841,-8.827944
176,373.618,-680.5181,776.3345,151.2323,106,28,150,776.1551,16.69625
177,465.9513,-620.9547,776.3345,143.1162,85,28,145,775.9149,-25.52008
178,548.9506,-548.9523,776.3345,135.0001,64,28,135,776.3347,0.0010867
179,620.9532,-465.9532,776.3345,126.884,43,28,125,775.915,25.52223
180,680.517,-373.6201,776.3346,118.7679,22,28,120,776.1552,-16.69412
181,726.4485,-273.8027,776.3346,110.6517,1,28,110,776.2845,8.830199
182,757.8278,-168.5004,776.3345,102.5356,484,28,105,775.6165,-33.38151
183,774.0262,-59.82277,776.3346,94.41946,463,28,95,776.2947,-7.865933
184,876.7621,59.83376,878.8014,86.09595,463,19,85,878.6406,16.80877
185,863.369,163.9683,878.8013,79.24664,484,19,80,878.7253,-11.55481
186,837.6526,265.7625,878.8013,72.39731,1,19,70,878.0321,36.75907
187,799.98,363.7632,878.8013,65.54797,22,19,65,878.761,8.404766
188,750.8887,456.5717,878.8013,58.69864,43,19,60,878.5746,-19.95834
189,691.0796,542.8634,878.8013,51.84933,64,19,50,878.3436,28.35982
190,621.4064,621.4064,878.8013,45,85,19,45,878.8013,0
191,542.8633,691.0796,878.8013,38.15067,106,19,40,878.3435,-28.36
192,456.5717,750.8887,878.8013,31.30136,127,19,30,878.5746,19.95837
193,363.7632,799.98,878.8013,24.45203,148,19,25,878.7612,-8.404687
194,265.7624,837.6526,878.8013,17.60269,169,19,20,878.0321,-36.75912
195,163.9683,863.369,878.8013,10.75336,190,19,10,878.7252,11.55475
196,59.83372,876.7621,878.8014,3.904053,211,19,5,878.6406,-16.80887
197,-59.8338,876.7621,878.8014,356.0959,253,3,355,878.6406,16.80876
198,-163.9684,863.369,878.8013,349.2466,232,3,350,878.7253,-11.55483
199,-265.7625,837.6526,878.8013,342.3973,211,3,340,878.0321,36.75904
200,-363.7632,799.98,878.8013,335.548,190,3,335,878.7611,8.404794
201,-456.5717,750.8887,878.8013,328.6987,169,3,330,878.5746,-19.95829
202,-542.8634,691.0796,878.8013,321.8493,148,3,320,878.3436,28.35991
203,-621.4064,621.4064,878.8013,315,127,3,315,878.8013,0
204,-691.0796,542.8633,878.8013,308.1507,106,3,310,878.3435,-28.36
205,-750.8887,456.5717,878.8013,301.3013,85,3,300,878.5746,19.95829
206,-799.98,363.7631,878.8013,294.452,64,3,295,878.761,-8.404904
207,-837.6527,265.7624,878.8013,287.6027,43,3,290,878.0322,-36.75918
208,-863.369,163.9682,878.8013,280.7534,22,3,280,878.7252,11.55461
209,-876.7621,59.83368,878.8014,273.9041,1,3,275,878.6406,-16.80898
210,-876.7621,-59.83384,878.8014,266.0959,232,11,265,878.6406,16.80876
211,-863.369,-163.9684,878.8013,259.2466,253,11,260,878.7252,-11.55484
212,-837.6526,-265.7625,878.8013,252.3973,274,11,250,878.0322,36.75902
213,-799.98,-363.7632,878.8013,245.548,295,11,245,878.761,8.404711
214,-750.8887,-456.5718,878.8013,238.6986,316,11,240,878.5746,-19.95848
215,-691.0795,-542.8634,878.8013,231.8493,337,11,230,878.3435,28.35978
216,-621.4063,-621.4065,878.8013,225,358,11,225,878.8013,-0.0002589502
217,-542.8634,-691.0796,878.8013,218.1507,379,11,220,878.3435,-28.35982
218,-456.5719,-750.8887,878.8014,211.3014,400,11,210,878.5746,19.95861
219,-363.7636,-799.9799,878.8013,204.4521,421,11,205,878.7611,-8.404276
220,-265.7631,-837.6526,878.8014,197.6027,442,11,200,878.0323,-36.75839
221,-163.9691,-863.3689,878.8013,190.7534,463,11,190,878.7253,11.55566
222,-59.8348,-876.762,878.8014,183.9041,484,11,185,878.6407,-16.8077
223,59.83272,-876.7621,878.8013,176.096,442,27,175,878.6405,16.8098
224,163.9671,-863.3693,878.8013,169.2467,421,27,170,878.7253,-11.55358
225,265.761,-837.6531,878.8013,162.3974,400,27,160,878.032,36.76052
226,363.7617,-799.9807,878.8013,155.5481,379,27,155,878.7611,8.406323
227,456.5702,-750.8897,878.8013,148.6988,358,27,150,878.5746,-19.95662
228,542.8618,-691.0809,878.8013,141.8495,337,27,140,878.3434,28.36189
229,621.4048,-621.408,878.8013,135.0002,316,27,135,878.8013,0.002071602
230,691.0782,-542.8652,878.8013,128.1508,295,27,130,878.3436,-28.35774
231,750.8875,-456.5739,878.8013,121.3015,274,27,120,878.5747,19.96072
232,799.9789,-363.7658,878.8013,114.4522,253,27,115,878.7612,-8.402065
233,837.6517,-265.7653,878.8013,107.6029,232,27,110,878.0322,-36.75626
234,863.3685,-163.9715,878.8013,100.7536,211,27,100,878.7253,11.55775
235,876.7618,-59.83715,878.8013,93.90427,190,27,95,878.6406,-16.80562
236,979.4416,59.84292,981.2681,86.50363,169,18,85,980.9302,25.74875
237,966.7106,168.3972,981.2681,80.11847,190,18,80,981.2661,2.028726
238,941.9862,274.8622,981.2681,73.73328,211,18,75,981.0284,-21.69251
239,905.5749,377.9171,981.2681,67.34811,232,18,65,980.4442,40.20329
240,857.9285,476.2833,981.2681,60.96295,253,18,60,981.1296,16.49082
241,799.6382,568.7406,981.2681,54.57776,274,18,55,981.2415,-7.231377
242,731.4272,654.1418,981.2682,48.19257,295,18,50,980.7801,-30.94946
243,654.1416,731.4272,981.2681,41.8074,316,18,40,980.7799,30.94912
244,568.7405,799.6384,981.2682,35.42224,337,18,35,981.2416,7.231242
245,476.2832,857.9285,981.2681,29.03705,358,18,30,981.1295,-16.49088
246,377.9169,905.575,981.2682,22.65189,379,18,25,980.4443,-40.20349
247,274.862,941.9862,981.2681,16.26672,400,18,15,981.0283,21.69227
248,168.397,966.7108,981.2682,9.881531,421,18,10,981.2662,-2.028947
249,59.84273,979.4416,981.2681,3.496368,442,18,5,980.9302,-25.74901
250,-59.84316,979.4416,981.2681,356.5036,484,2,355,980.9302,25.74855
251,-168.3974,966.7106,981.2681,350.1184,463,2,350,981.2661,2.028486
252,-274.8624,941.9861,981.2681,343.7333,442,2,345,981.0283,-21.69278
253,-377.9174,905.5748,981.2682,337.3481,421,2,335,980.4443,40.20311
254,-476.2836,857.9283,981.2681,330.9629,400,2,330,981.1296,16.49055
255,-568.7408,799.6381,981.2681,324.5778,379,2,325,981.2415,-7.231682
256,-654.142,731.4269,981.2681,318.1926,358,2,320,980.7799,-30.94959
257,-731.4275,654.1415,981.2681,311.8074,337,2,310,980.7801,30.9489
258,-799.6385,568.7402,981.2681,305.4222,316,2,305,981.2415,7.230937
259,-857.9286,476.283,981.2681,299.037,295,2,300,981.1295,-16.4912
260,-905.575,377.9167,981.2681,292.6519,274,2,295,980.4442,-40.20376
261,-941.9863,274.8617,981.2681,286.2667,253,2,285,981.0283,21.69196
262,-966.7108,168.3967,981.2681,279.8815,232,2,280,981.2661,-2.029318
263,-979.4416,59.84245,981.2681,273.4963,211,2,275,980.9302,-25.74936
264,-979.4416,-59.84332,981.2681,266.5036,442,10,265,980.9302,25.74843
265,-966.7106,-168.3976,981.2681,260.1184,463,10,260,981.2661,2.028355
266,-941.986,-274.8626,981.2681,253.7332,484,10,255,981.0283,-21.69292
267,-905.5747,-377.9175,981.2682,247.3481,1,10,245,980.4442,40.20286
268,-857.9282,-476.2837,981.2681,240.9629,22,10,240,981.1295,16.4903
269,-799.6379,-568.741,981.2681,234.5777,43,10,235,981.2416,-7.231987
270,-731.4269,-654.1422,981.2682,228.1926,64,10,230,980.78,-30.9499
271,-654.1413,-731.4276,981.2681,221.8074,85,10,220,980.78,30.9489
272,-568.7401,-799.6385,981.2681,215.4222,106,10,215,981.2415,7.230937
273,-476.283,-857.9286,981.2681,209.037,127,10,210,981.1295,-16.49098
274,-377.9169,-905.5749,981.2681,202.6519,148,10,205,980.4442,-40.20335
275,-274.8623,-941.9862,981.2682,196.2667,169,10,195,981.0285,21.6927
276,-168.3975,-966.7106,981.2681,189.8816,190,10,190,981.2661,-2.028335
277,-59.84345,-979.4415,981.268,183.4964,211,10,185,980.9302,-25.7482
278,59.84254,-979.4416,981.2681,176.5037,169,26,175,980.9302,25.74912
279,168.3966,-966.7108,981.2681,170.1185,148,26,170,981.2661,2.029273
280,274.8614,-941.9863,981.2681,163.7333,127,26,165,981.0283,-21.69171
281,377.9161,-905.5753,981.2681,157.3481,106,26,155,980.4442,40.2042
282,476.2822,-857.9292,981.2682,150.963,85,26,150,981.1296,16.492
283,568.7394,-799.639,981.2681,144.5779,64,26,145,981.2415,-7.230022
284,654.1405,-731.4282,981.2681,138.1927,43,26,140,980.7799,-30.94778
285,731.426,-654.1431,981.2681,131.8075,22,26,130,980.7799,30.95098
286,799.637,-568.7423,981.2681,125.4224,1,26,125,981.2416,7.233342
287,857.9272,-476.2853,981.2681,119.0372,484,26,120,981.1295,-16.4886
288,905.5739,-377.9194,981.2681,112.652,463,26,115,980.4443,-40.20095
289,941.9854,-274.8648,981.2681,106.2669,442,26,105,981.0283,21.69506
290,966.7101,-168.4001,981.2681,99.88171,421,26,100,981.2661,-2.026007
291,979.4415,-59.8461,981.2682,93.49655,400,26,95,980.9305,-25.74587
292,1082.081,59.84962,1083.735,86.83423,337,17,85,1083.18,34.6877
293,1071.14,164.7434,1083.735,81.25632,358,17,80,1083.474,23.76096
294,1050.055,268.077,1083.735,75.67841,379,17,75,1083.659,12.83184
295,1019.026,368.8718,1083.735,70.10052,400,17,70,1083.733,1.901407
296,978.3474,466.1736,1083.735,64.52264,421,17,65,1083.697,-9.029231
297,928.4033,559.0604,1083.735,58.94473,442,17,60,1083.551,-19.95886
298,869.6674,646.6531,1083.735,53.36685,463,17,55,1083.295,-30.88656
299,802.6954,728.1218,1083.735,47.78894,484,17,50,1082.928,-41.81108
300,728.1218,802.6954,1083.735,42.21106,1,17,40,1082.928,41.81104
301,646.653,869.6674,1083.735,36.63315,22,17,35,1083.295,30.88646
302,559.0604,928.4033,1083.735,31.05527,43,17,30,1083.551,19.95894
303,466.1735,978.3474,1083.735,25.47736,64,17,25,1083.697,9.0292
304,368.8718,1019.026,1083.735,19.89948,85,17,20,1083.733,-1.901436
305,268.0769,1050.055,1083.735,14.32159,106,17,15,1083.659,-12.8319
306,164.7434,1071.14,1083.735,8.743683,127,17,10,1083.474,-23.76101
307,59.84964,1082.081,1083.735,3.165802,148,17,5,1083.18,-34.68774
308,-59.84961,1082.081,1083.735,356.8342,190,1,355,1083.18,34.68774
309,-164.7433,1071.14,1083.735,351.2563,169,1,350,1083.474,23.76102
310,-268.0769,1050.055,1083.735,345.6784,148,1,345,1083.659,12.8319
311,-368.8718,1019.026,1083.735,340.1005,127,1,340,1083.733,1.901444
312,-466.1735,978.3474,1083.735,334.5226,106,1,335,1083.697,-9.029065
313,-559.0605,928.4033,1083.735,328.9447,85,1,330,1083.551,-19.95887
314,-646.6533,869.6671,1083.735,323.3668,64,1,325,1083.295,-30.88682
315,-728.1221,802.6951,1083.735,317.7889,43,1,320,1082.928,-41.81142
316,-802.6956,728.1215,1083.735,312.211,22,1,310,1082.928,41.81064
317,-869.6675,646.6526,1083.735,306.6331,1,1,305,1083.295,30.88607
318,-928.4037,559.0599,1083.735,301.0552,484,1,300,1083.551,19.95812
319,-978.3477,466.1728,1083.735,295.4773,463,1,295,1083.697,9.028299
320,-1019.027,368.871,1083.735,289.8994,442,1,290,1083.733,-1.902357
321,-1050.056,268.0759,1083.735,284.3215,421,1,285,1083.659,-12.83305
322,-1071.14,164.7422,1083.735,278.7436,400,1,280,1083.474,-23.76228
323,-1082.081,59.8483,1083.735,273.1657,379,1,275,1083.179,-34.68917
324,-1082.081,-59.85081,1083.735,266.8341,106,9,265,1083.18,34.68658
325,-1071.14,-164.7447,1083.735,261.2562,127,9,260,1083.475,23.7597
326,-1050.055,-268.0783,1083.735,255.6783,148,9,255,1083.659,12.83048
327,-1019.026,-368.8733,1083.735,250.1004,169,9,250,1083.733,1.899908
328,-978.3467,-466.175,1083.735,244.5225,190,9,245,1083.697,-9.03089
329,-928.4024,-559.0621,1083.735,238.9446,211,9,240,1083.551,-19.96083
330,-869.6661,-646.6547,1083.735,233.3667,232,9,235,1083.295,-30.88856
331,-802.694,-728.1235,1083.735,227.7888,253,9,230,1082.928,-41.81324
332,-728.1204,-802.6968,1083.735,222.2109,274,9,220,1082.928,41.80925
333,-646.6513,-869.6686,1083.735,216.633,295,9,215,1083.295,30.8845
334,-559.0587,-928.4044,1083.735,211.0551,316,9,210,1083.551,19.95696
335,-466.1716,-978.3483,1083.735,205.4773,337,9,205,1083.697,9.027206
336,-368.8701,-1019.027,1083.735,199.8994,358,9,200,1083.733,-1.903259
337,-268.0752,-1050.056,1083.735,194.3215,379,9,195,1083.659,-12.83359
338,-164.7417,-1071.14,1083.735,188.7436,400,9,190,1083.475,-23.76258
339,-59.84813,-1082.081,1083.735,183.1657,421,9,185,1083.18,-34.68916
340,59.85125,-1082.081,1083.735,176.8341,379,25,175,1083.18,34.68605
341,164.7448,-1071.14,1083.735,171.2562,358,25,170,1083.474,23.75943
342,268.0782,-1050.055,1083.735,165.6783,337,25,165,1083.659,12.83048
343,368.873,-1019.026,1083.735,160.1005,316,25,160,1083.733,1.900143
344,466.1745,-978.3469,1083.735,154.5226,295,25,155,1083.697,-9.030399
345,559.0612,-928.4028,1083.735,148.9447,274,25,150,1083.551,-19.95991
346,646.6537,-869.6667,1083.735,143.3668,253,25,145,1083.295,-30.88753
347,728.1225,-802.6948,1083.735,137.7889,232,25,140,1082.928,-41.81203
348,802.6957,-728.1215,1083.735,132.211,211,25,130,1082.928,41.81042
349,869.6675,-646.6527,1083.735,126.6331,190,25,125,1083.295,30.88595
350,928.4035,-559.0602,1083.735,121.0552,169,25,120,1083.551,19.95837
351,978.3475,-466.1734,1083.735,115.4774,148,25,115,1083.697,9.028848
352,1019.026,-368.8718,1083.735,109.8995,127,25,110,1083.733,-1.901694
353,1050.055,-268.0771,1083.735,104.3216,106,25,105,1083.659,-12.83204
354,1071.14,-164.7436,1083.735,98.74371,85,25,100,1083.475,-23.761
