PathId,Host,Universe,ChannelStart,Fixture0,Fixture1,DistanceFt
19,192.168.0.224,4,463,193,194,8.749356
19,192.168.0.224,4,463,194,195,8.749352
19,192.168.0.224,4,463,195,196,8.749354
20,192.168.0.225,1,232,140,141,9.156532
20,192.168.0.225,1,232,141,142,9.156524
20,192.168.0.225,1,232,142,143,9.156535
20,192.168.0.225,1,232,143,144,9.15653
20,192.168.0.225,1,232,144,145,9.156533
20,192.168.0.225,1,232,145,146,9.156532
20,192.168.0.225,1,232,146,147,9.156529
20,192.168.0.225,1,232,147,148,9.156531
20,192.168.0.225,1,232,148,149,9.156531
20,192.168.0.225,1,232,149,150,9.156532
21,192.168.0.225,2,463,100,101,8.683439
21,192.168.0.225,2,463,101,102,8.683442
21,192.168.0.225,2,463,102,103,8.68344
21,192.168.0.225,2,463,103,104,8.683434
21,192.168.0.225,2,463,104,105,8.683446
21,192.168.0.225,2,463,105,106,8.683445
21,192.168.0.225,2,463,106,107,8.683436
21,192.168.0.225,2,463,107,108,8.683438
21,192.168.0.225,2,463,108,109,8.683443
22,192.168.0.225,3,169,68,69,9.244868
22,192.168.0.225,3,169,69,70,9.244873
22,192.168.0.225,3,169,70,71,9.244864
22,192.168.0.225,3,169,71,72,9.244873
22,192.168.0.225,3,169,72,73,9.244874
22,192.168.0.225,3,169,73,74,9.244872
22,192.168.0.225,3,169,74,75,9.244868
22,192.168.0.225,3,169,75,46,8.595845
22,192.168.0.225,3,169,46,45,8.550067
22,192.168.0.225,3,169,45,44,8.550068
22,192.168.0.225,3,169,44,43,8.550069
22,192.168.0.225,3,169,43,42,8.550066
22,192.168.0.225,3,169,42,41,8.550067
22,192.168.0.225,3,169,41,40,8.55007
23,192.168.0.225,4,484,20,21,9.459373
23,192.168.0.225,4,484,21,22,9.459374
23,192.168.0.225,4,484,22,23,9.459373
23,192.168.0.225,4,484,23,24,9.459374
23,192.168.0.225,4,484,24,4,8.695638
23,192.168.0.225,4,484,4,3,6.124434
23,192.168.0.225,4,484,3,2,6.124437
23,192.168.0.225,4,484,2,1,6.124435
23,192.168.0.225,4,484,1,0,6.124436
24,192.168.0.226,1,190,427,426,8.544022
24,192.168.0.226,1,190,426,425,8.544024
24,192.168.0.226,1,190,425,424,8.544018
24,192.168.0.226,1,190,424,423,8.544028
24,192.168.0.226,1,190,423,422,8.544028
24,192.168.0.226,1,190,422,421,8.544017
24,192.168.0.226,1,190,421,420,8.544017
24,192.168.0.226,1,190,420,419,8.544028
24,192.168.0.226,1,190,419,418,8.544031
24,192.168.0.226,1,190,418,417,8.544022
24,192.168.0.226,1,190,417,416,8.544015
24,192.168.0.226,1,190,416,415,8.544024
24,192.168.0.226,1,190,415,414,8.544024
24,192.168.0.226,1,190,414,413,8.54402
24,192.168.0.226,1,190,413,412,8.544026
24,192.168.0.226,1,190,412,411,8.544019
24,192.168.0.226,1,190,411,410,8.544024
25,192.168.0.226,2,64,355,354,8.788548
25,192.168.0.226,2,64,354,353,8.788549
25,192.168.0.226,2,64,353,352,8.78855
25,192.168.0.226,2,64,352,351,8.788552
25,192.168.0.226,2,64,351,350,8.788544
25,192.168.0.226,2,64,350,349,8.788551
25,192.168.0.226,2,64,349,348,8.788557
25,192.168.0.226,2,64,348,347,8.788536
25,192.168.0.226,2,64,347,346,8.78856
25,192.168.0.226,2,64,346,345,8.788551
25,192.168.0.226,2,64,345,344,8.788544
25,192.168.0.226,2,64,344,343,8.788549
25,192.168.0.226,2,64,343,342,8.788553
25,192.168.0.226,2,64,342,341,8.788548
25,192.168.0.226,2,64,341,340,8.788549
26,192.168.0.226,3,400,291,290,9.108163
26,192.168.0.226,3,400,290,289,9.108164
26,192.168.0.226,3,400,289,288,9.108159
26,192.168.0.226,3,400,288,287,9.108164
26,192.168.0.226,3,400,287,286,9.108157
26,192.168.0.226,3,400,286,285,9.108159
26,192.168.0.226,3,400,285,284,9.108158
26,192.168.0.226,3,400,284,283,9.108167
26,192.168.0.226,3,400,283,282,9.108167
26,192.168.0.226,3,400,282,281,9.108156
26,192.168.0.226,3,400,281,280,9.108161
26,192.168.0.226,3,400,280,279,9.10816
26,192.168.0.226,3,400,279,278,9.108162
27,192.168.0.226,4,190,235,234,8.749334
27,192.168.0.226,4,190,234,233,8.749334
27,192.168.0.226,4,190,233,232,8.749338
27,192.168.0.226,4,190,232,231,8.749329
27,192.168.0.226,4,190,231,230,8.749338
27,192.168.0.226,4,190,230,229,8.749338
27,192.168.0.226,4,190,229,228,8.74933
27,192.168.0.226,4,190,228,227,8.749334
27,192.168.0.226,4,190,227,226,8.749336
27,192.168.0.226,4,190,226,225,8.749336
27,192.168.0.226,4,190,225,224,8.749334
27,192.168.0.226,4,190,224,223,8.749334
28,192.168.0.227,1,463,183,182,9.156516
28,192.168.0.227,1,463,182,181,9.156514
28,192.168.0.227,1,463,181,180,9.156516
28,192.168.0.227,1,463,180,179,9.15652
28,192.168.0.227,1,463,179,178,9.156516
28,192.168.0.227,1,463,178,177,9.156514
28,192.168.0.227,1,463,177,176,9.156513
28,192.168.0.227,1,463,176,175,9.156516
28,192.168.0.227,1,463,175,174,9.156518
28,192.168.0.227,1,463,174,173,9.156516
29,192.168.0.227,2,190,139,138,8.683435
29,192.168.0.227,2,190,138,137,8.683429
29,192.168.0.227,2,190,137,136,8.683445
29,192.168.0.227,2,190,136,135,8.683431
29,192.168.0.227,2,190,135,134,8.683438
29,192.168.0.227,2,190,134,133,8.683431
29,192.168.0.227,2,190,133,132,8.683438
29,192.168.0.227,2,190,132,131,8.683434
29,192.168.0.227,2,190,131,130,8.683436
30,192.168.0.227,3,400,99,98,9.24487
30,192.168.0.227,3,400,98,97,9.244869
30,192.168.0.227,3,400,97,96,9.244873
30,192.168.0.227,3,400,96,95,9.244873
30,192.168.0.227,3,400,95,94,9.244869
30,192.168.0.227,3,400,94,93,9.244867
30,192.168.0.227,3,400,93,92,9.244873
30,192.168.0.227,3,400,92,61,8.595836
30,192.168.0.227,3,400,61,62,8.55008
30,192.168.0.227,3,400,62,63,8.550074
30,192.168.0.227,3,400,63,64,8.550074
30,192.168.0.227,3,400,64,65,8.550083
30,192.168.0.227,3,400,65,66,8.550076
30,192.168.0.227,3,400,66,67,8.550076
31,192.168.0.227,4,211,39,38,9.459373
31,192.168.0.227,4,211,38,37,9.45937
31,192.168.0.227,4,211,37,36,9.459373
31,192.168.0.227,4,211,36,35,9.459369
31,192.168.0.227,4,211,35,15,8.695638
31,192.168.0.227,4,211,15,16,6.124441
31,192.168.0.227,4,211,16,17,6.12444
31,192.168.0.227,4,211,17,18,6.12444
31,192.168.0.227,4,211,18,19,6.12444
